Date,Wallet,Type,"Category name",Amount,Currency,Note,Labels,Author
2022-09-15T02:19:30+00:00,Household,Expense,Drink,-27400.00000000,IDR,"Es teh indo",citibankCC,"Sonia P"
2022-09-15T07:36:44+00:00,Household,Expense,Snack,-115640.00000000,IDR,Holland,mandiriCC,"Sonia P"
2022-09-15T23:21:45+00:00,Household,Expense,Healthcare,-76499.00000000,IDR,Masker,citibankCC,Leo
2022-09-15T23:22:57+00:00,Household,Expense,Healthcare,-86000.00000000,IDR,Masker,citibankCC,Leo
2022-09-15T23:25:37+00:00,Household,Expense,Nami,-91600.00000000,IDR,"Neppi x10",citibankCC,Leo
2022-09-16T00:47:14+00:00,Household,Expense,Coffee,-75500.00000000,IDR,Sbux,mandiriCC,"Sonia P"
2022-09-16T22:52:05+00:00,Household,Expense,Entertainment,-70000.00000000,IDR,Ragunan,citibankCC,Leo
2022-09-17T09:28:02+00:00,Household,Expense,Groceries,-398715.00000000,IDR,Superindo,citibankCC,Leo
2022-09-17T09:28:25+00:00,Household,Expense,"Food & Drink",-198440.00000000,IDR,"Padang BEZ",citibankCC,Leo
2022-09-17T09:29:03+00:00,Household,Expense,Groceries,-148500.00000000,IDR,Fishop,citibankCC,Leo
2022-09-17T09:30:01+00:00,Household,Expense,Nami,-179800.00000000,IDR,Makuku,citibankCC,Leo
2022-09-17T09:30:36+00:00,Household,Expense,Gifts,-500000.00000000,IDR,"Angpao Grady",debitBCA,Leo
2022-09-17T23:33:56+00:00,Household,Expense,"Food & Drink",-80800.00000000,IDR,Keprabon,citibankCC,Leo
2022-09-17T23:34:13+00:00,Household,Expense,"Food & Drink",-70500.00000000,IDR,"Bakmie BB ",citibankCC,Leo
2022-09-19T14:12:09+00:00,Household,Expense,Groceries,-57000.00000000,IDR,"Aqua Galon x3",citibankCC,Leo
2022-09-19T14:14:26+00:00,Household,Expense,Nami,-100000.00000000,IDR,"Ongkir Sepeda Nami",citibankCC,Leo
2022-09-19T23:32:07+00:00,Household,Expense,"Food & Drink",-70500.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-09-19T23:32:23+00:00,Household,Expense,"Food & Drink",-38955.00000000,IDR,"Ayam goreng bu dartik",citibankCC,Leo
2022-09-19T23:33:10+00:00,Household,Expense,Healthcare,-79760.00000000,IDR,"Cap kaki tiga, UC1000",citibankCC,Leo
2022-09-19T23:33:33+00:00,Household,Expense,Coffee,-38000.00000000,IDR,"Kopi fmart",citibankCC,Leo
2022-09-21T03:59:05+00:00,Household,Expense,"Food & Drink",-70500.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-09-21T03:59:52+00:00,Household,Expense,"Food & Drink",-76402.00000000,IDR,"Hokben ",citibankCC,Leo
2022-09-21T11:15:11+00:00,Household,Expense,Gifts,-120533.00000000,IDR,"Kado lahiran aluy",citibankCC,"Sonia P"
2022-09-21T14:12:56+00:00,Household,Expense,Home,-150000.00000000,IDR,"Cuci AC",citibankCC,Leo
2022-09-21T14:15:41+00:00,Household,Expense,Drink,-25000.00000000,IDR,"Minum bakmie bb",citibankCC,Leo
2022-09-22T00:38:42+00:00,Household,Expense,Snack,-44250.00000000,IDR,Roti,mandiriCC,"Sonia P"
2022-09-22T22:36:10+00:00,Household,Expense,Nami,-292000.00000000,IDR,"Sufor Bebelove x2",citibankCC,Leo
2022-09-23T03:58:25+00:00,Household,Expense,Groceries,-36000.00000000,IDR,"Facial Tissue",citibankCC,Leo
2022-09-23T23:52:09+00:00,Household,Expense,Groceries,-100600.00000000,IDR,"Ma Ling",citibankCC,Leo
2022-09-23T23:57:25+00:00,Household,Expense,Nami,-139500.00000000,IDR,"Bambi Cologne x3, Sprinkles",citibankCC,Leo
2022-09-24T08:57:29+00:00,Household,Expense,"Food & Drink",-61100.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-09-24T11:35:59+00:00,Household,Expense,Groceries,-165200.00000000,IDR,"Baygon Tissue",citibankCC,Leo
2022-09-24T11:37:19+00:00,Household,Expense,"Food & Drink",-218042.00000000,IDR,"Mr Dakgalbi Lippo",citibankCC,Leo
2022-09-24T11:52:24+00:00,Household,Expense,Snack,-80000.00000000,IDR,"Susu pisang korea",citibankCC,Leo
2022-09-24T11:53:02+00:00,Household,Expense,Drink,-52000.00000000,IDR,Tebu,citibankCC,Leo
2022-09-24T12:00:28+00:00,Household,Expense,Transport,-13000.00000000,IDR,"Parkir lippo ",citibankCC,Leo
2022-09-24T12:02:54+00:00,Household,Expense,Transport,-200000.00000000,IDR,Flazz,citibankCC,Leo
2022-09-24T23:07:35+00:00,Household,Expense,Drink,-27400.00000000,IDR,"Es Teh Indo ",citibankCC,Leo
2022-09-24T23:08:03+00:00,Household,Expense,"Food & Drink",-44310.00000000,IDR,Batagor,citibankCC,Leo
2022-09-24T23:08:31+00:00,Household,Expense,Healthcare,-31700.00000000,IDR,"Caladine ",citibankCC,Leo
2022-09-24T23:12:16+00:00,Household,Expense,Nami,-269000.00000000,IDR,"Sepatu Nami",citibankCC,Leo
2022-09-24T23:12:53+00:00,Household,Expense,Travel,-3621600.00000000,IDR,"Lojel Cubo Cabin Size",citibankCC,Leo
2022-09-25T06:38:11+00:00,Household,Expense,"Food & Drink",-80500.00000000,IDR,McD,citibankCC,Leo
2022-09-25T06:38:24+00:00,Household,Expense,"Food & Drink",-83800.00000000,IDR,Keprabon,citibankCC,Leo
2022-09-25T06:38:39+00:00,Household,Expense,Snack,-59000.00000000,IDR,"Roti Obamah Bakery ",citibankCC,Leo
2022-09-25T23:06:50+00:00,Household,Expense,"Food & Drink",-35900.00000000,IDR,"Burger Bangor",citibankCC,Leo
2022-09-25T23:07:10+00:00,Household,Expense,"Food & Drink",-75500.00000000,IDR,KFC,citibankCC,Leo
2022-09-26T01:34:06+00:00,Household,Expense,Coffee,-100000.00000000,IDR,"Topup sbux card",citibankCC,Leo
2022-09-26T04:20:02+00:00,Household,Expense,Coffee,-100000.00000000,IDR,"Sbux topup",citibankCC,Leo
2022-09-26T04:21:02+00:00,Household,Expense,"Food & Drink",-26000.00000000,IDR,"Minum Bakmie BB",citibankCC,Leo
2022-09-26T05:17:13+00:00,Household,Expense,Home,-101240.00000000,IDR,"3 kantong laundry daiso",mandiriCC,"Sonia P"
2022-09-26T06:00:12+00:00,Household,Expense,Home,-78800.00000000,IDR,"2 pak hanger leo",mandiriCC,"Sonia P"
2022-09-26T23:05:50+00:00,Household,Expense,"Food & Drink",-44400.00000000,IDR,Angkringan,citibankCC,Leo
2022-09-26T23:06:05+00:00,Household,Expense,"Food & Drink",-89350.00000000,IDR,"Dapoer Anda ",citibankCC,Leo
2022-09-26T23:10:06+00:00,Household,Expense,"Food & Drink",-76300.00000000,IDR,Grabfood,citibankCC,Leo
2022-09-27T02:46:14+00:00,Household,Expense,"Food & Drink",-86300.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-09-27T03:47:22+00:00,Household,Expense,Nami,-162000.00000000,IDR,"Custom pass cover",mandiriCC,"Sonia P"
2022-09-27T23:04:25+00:00,Household,Expense,"Food & Drink",-79300.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-09-27T23:04:45+00:00,Household,Expense,"Food & Drink",-99000.00000000,IDR,A&W,citibankCC,Leo
2022-09-27T23:05:15+00:00,Household,Expense,Coffee,-40000.00000000,IDR,"Kopi Tuku",citibankCC,Leo
2022-09-28T01:32:21+00:00,Household,Expense,Snack,-35000.00000000,IDR,"Siomay ",BCALeo,Leo
2022-09-28T01:32:46+00:00,Household,Expense,Snack,-64000.00000000,IDR,Obamah,BCALeo,Leo
2022-09-28T01:33:16+00:00,Household,Expense,Groceries,-57000.00000000,IDR,"Galon agnesi",citibankCC,Leo
2022-09-28T23:02:32+00:00,Household,Expense,Nami,-284500.00000000,IDR,Tissue,citibankCC,Leo
2022-09-30T01:28:58+00:00,Household,Expense,Transport,-415898.00000000,IDR,BP92,citibankCC,Leo
2022-09-30T01:29:16+00:00,Household,Expense,Coffee,-27000.00000000,IDR,Sbux,citibankCC,Leo
2022-09-30T05:40:27+00:00,Household,Expense,Snack,-63000.00000000,IDR,Jco,mandiriCC,"Sonia P"
2022-09-30T11:00:14+00:00,Household,Expense,"Food & Drink",-101000.00000000,IDR,"Bakkut dan sate babi",citibankCC,Leo
2022-09-30T11:37:04+00:00,Household,Expense,Entertainment,-111000.00000000,IDR,"Extend 1000 garuda miles",citibankCC,Leo
2022-10-01T00:30:15+00:00,Household,Expense,Transport,-3500.00000000,IDR,"Grab nina",mandiriCC,"Sonia P"
2022-10-01T01:50:57+00:00,Household,Expense,"Bills & Fees",-1002500.00000000,IDR,"Token Listrik 571.3",citibankCC,Leo
2022-10-01T08:15:12+00:00,Household,Expense,Snack,-40000.00000000,IDR,"Snack ikan lippo",cashSonia,"Sonia P"
2022-10-01T08:24:13+00:00,Household,Expense,Snack,-97000.00000000,IDR,"Onigiri & susu",cashSonia,"Sonia P"
2022-10-01T11:19:05+00:00,Household,Expense,Shopping,-959200.00000000,IDR,"Sepatu Keds Sonia ",citibankCC,Leo
2022-10-01T11:19:19+00:00,Household,Expense,"Food & Drink",-191900.00000000,IDR,"Abura Soba",citibankCC,Leo
2022-10-01T11:19:32+00:00,Household,Expense,"Food & Drink",-62800.00000000,IDR,"Astro Teh Botol",citibankCC,Leo
2022-10-02T06:50:24+00:00,Household,Expense,"Bills & Fees",-200000.00000000,IDR,"Extra token Listrik ",citibankCC,Leo
2022-10-02T06:51:13+00:00,Household,Expense,Nami,-134200.00000000,IDR,"Pampers Nami",citibankCC,Leo
2022-10-02T06:51:33+00:00,Household,Expense,"Food & Drink",-83500.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-10-02T07:18:09+00:00,Household,Expense,Snack,-66000.00000000,IDR,Obamah,citibankCC,Leo
2022-10-02T07:23:33+00:00,Household,Expense,Groceries,-53163.00000000,IDR,"SOS Desinfektan x5",citibankCC,Leo
2022-10-02T07:28:58+00:00,Household,Expense,Nami,-143000.00000000,IDR,"Sufor Nami x2",citibankCC,Leo
2022-10-02T08:12:01+00:00,Household,Expense,Groceries,-465500.00000000,IDR,Astro,citibankCC,Leo
2022-10-03T00:47:48+00:00,Household,Expense,Coffee,-69500.00000000,IDR,Sbux,citibankCC,"Sonia P"
2022-10-04T04:23:48+00:00,Household,Expense,Drink,-21400.00000000,IDR,"Esteh indo",citibankCC,"Sonia P"
2022-10-04T22:07:32+00:00,Household,Expense,Nami,-173867.00000000,IDR,"Mainan Nami",citibankCC,Leo
2022-10-05T00:27:12+00:00,Household,Expense,Shopping,-790800.00000000,IDR,"Daleman sonia",citibankCC,"Sonia P"
2022-10-05T01:41:53+00:00,Household,Expense,Snack,-79000.00000000,IDR,"Roti Obamah",citibankCC,Leo
2022-10-05T01:48:14+00:00,Household,Expense,"Food & Drink",-70500.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-10-05T10:50:07+00:00,Household,Expense,Coffee,-100000.00000000,IDR,"Sbux card",citibankCC,Leo
2022-10-05T11:36:52+00:00,Household,Expense,"Food & Drink",-65500.00000000,IDR,McD,citibankCC,Leo
2022-10-05T11:38:25+00:00,Household,Expense,Nami,-64400.00000000,IDR,"Potty Nami",citibankCC,Leo
2022-10-05T11:45:13+00:00,Household,Expense,Snack,-79000.00000000,IDR,"Roti Obamah ",citibankCC,Leo
2022-10-06T22:01:24+00:00,Household,Expense,"Food & Drink",-75550.00000000,IDR,KFC,citibankCC,Leo
2022-10-06T22:02:04+00:00,Household,Expense,"Food & Drink",-80550.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-10-06T22:02:25+00:00,Household,Expense,Coffee,-15000.00000000,IDR,Sbux,citibankCC,Leo
2022-10-07T11:32:33+00:00,Household,Expense,"Food & Drink",-70500.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-10-08T03:11:27+00:00,Household,Expense,Shopping,-107500.00000000,IDR,Kkv,citibankCC,"Sonia P"
2022-10-08T08:12:00+00:00,Household,Expense,Nami,-174000.00000000,IDR,"Baju rumah nami 2",cashSonia,"Sonia P"
2022-10-08T08:12:18+00:00,Household,Expense,Snack,-29000.00000000,IDR,"2 puyo",citibankCC,"Sonia P"
2022-10-08T11:29:27+00:00,Household,Expense,Shopping,-106800.00000000,IDR,"Bantal firaun Nami",citibankCC,Leo
2022-10-08T11:30:00+00:00,Household,Expense,"Food & Drink",-96001.00000000,IDR,McD,citibankCC,Leo
2022-10-08T11:30:54+00:00,Household,Expense,"Food & Drink",-70500.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-10-09T10:25:36+00:00,Household,Expense,Transport,-342996.00000000,IDR,"BP 92",citibankCC,Leo
2022-10-09T10:26:18+00:00,Household,Expense,"Food & Drink",-91000.00000000,IDR,Keprabon,citibankCC,Leo
2022-10-09T10:26:38+00:00,Household,Expense,"Food & Drink",-189900.00000000,IDR,"Bakmie BB ",citibankCC,Leo
2022-10-09T10:31:56+00:00,Household,Expense,Shopping,-54200.00000000,IDR,"Laminating dan cetak foto ",citibankCC,Leo
2022-10-09T23:54:05+00:00,Household,Expense,Groceries,-57000.00000000,IDR,Galon,citibankCC,Leo
2022-10-09T23:54:40+00:00,Household,Expense,Snack,-88000.00000000,IDR,"Roti Obamah",citibankCC,Leo
2022-10-10T00:06:49+00:00,Household,Expense,Drink,-28400.00000000,IDR,"Es teh indonesia",citibankCC,Leo
2022-10-11T00:12:02+00:00,Household,Expense,Coffee,-74500.00000000,IDR,Sbux,citibankCC,"Sonia P"
2022-10-12T06:37:16+00:00,Household,Expense,Transport,-300000.00000000,IDR,Flazz,citibankCC,Leo
2022-10-12T06:37:54+00:00,Household,Expense,"Food & Drink",-76500.00000000,IDR,McD,citibankCC,Leo
2022-10-12T06:38:10+00:00,Household,Expense,"Food & Drink",-52000.00000000,IDR,"Bakmie BB ",citibankCC,Leo
2022-10-12T23:25:03+00:00,Household,Expense,Nami,-120700.00000000,IDR,"Plastik Roll Nami x3",citibankCC,Leo
2022-10-12T23:38:05+00:00,Household,Expense,Nami,-128800.00000000,IDR,"Bebelac3 x1",citibankCC,Leo
2022-10-12T23:48:23+00:00,Household,Expense,Groceries,-250145.00000000,IDR,"Bahan Makanan",citibankCC,Leo
2022-10-13T02:35:40+00:00,Household,Expense,"Food & Drink",-83400.00000000,IDR,"Fuyunghai & mie grg",citibankCC,"Sonia P"
2022-10-13T23:51:18+00:00,Household,Expense,"Bills & Fees",-84600.00000000,IDR,"PPL PAM Summarecon",citibankCC,Leo
2022-10-14T03:57:47+00:00,Household,Expense,Snack,-26400.00000000,IDR,"Esteh indo",citibankCC,"Sonia P"
2022-10-15T06:07:05+00:00,Household,Expense,"Food & Drink",-70500.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-10-15T06:07:18+00:00,Household,Expense,Nami,-194500.00000000,IDR,"Harvest Cake Nami",citibankCC,Leo
2022-10-15T06:07:29+00:00,Household,Expense,Coffee,-100000.00000000,IDR,Sbux,citibankCC,Leo
2022-10-15T06:07:46+00:00,Household,Expense,Nami,-1054000.00000000,IDR,"Traktiran Birthday Nami",citibankCC,Leo
2022-10-15T06:08:38+00:00,Household,Expense,"Food & Drink",-65000.00000000,IDR,"Pempek Satpam Agnesi ",citibankCC,Leo
2022-10-15T07:24:19+00:00,Household,Expense,Nami,-130200.00000000,IDR,"Bebelac Fase 3",citibankCC,Leo
2022-10-15T07:24:35+00:00,Household,Expense,Nami,-341400.00000000,IDR,"Makuku Size L x4",citibankCC,Leo
2022-10-15T07:34:12+00:00,Household,Expense,Nami,-133663.00000000,IDR,"Neppi x10, Tissue biasa x10",citibankCC,Leo
2022-10-16T04:59:10+00:00,Household,Expense,Shopping,-63000.00000000,IDR,Laurier,citibankCC,"Sonia P"
2022-10-16T04:59:40+00:00,Household,Expense,Groceries,-128490.00000000,IDR,TokopediaNow,citibankCC,"Sonia P"
2022-10-16T05:04:07+00:00,Household,Expense,Coffee,-98000.00000000,IDR,"Cafe 1/15",citibankCC,"Sonia P"
2022-10-16T05:04:35+00:00,Household,Expense,"Food & Drink",-72275.00000000,IDR,"Bakmie BB",citibankCC,"Sonia P"
2022-10-17T00:12:07+00:00,Household,Expense,Coffee,-20000.00000000,IDR,Eternal,citibankCC,"Sonia P"
2022-10-17T05:06:38+00:00,Household,Expense,Coffee,-100000.00000000,IDR,"Sbux ",citibankCC,"Sonia P"
2022-10-17T05:07:05+00:00,Household,Expense,Snack,-79000.00000000,IDR,Obamah,citibankCC,"Sonia P"
2022-10-17T12:02:58+00:00,Household,Expense,Home,-85800.00000000,IDR,"Sikat sink, kuas bumbu masak",citibankCC,"Sonia P"
2022-10-17T12:56:59+00:00,Household,Expense,"Food & Drink",-33000.00000000,IDR,"Esteh indo",citibankCC,"Sonia P"
2022-10-18T00:26:29+00:00,Household,Expense,Coffee,-69500.00000000,IDR,Sbux,citibankCC,"Sonia P"
2022-10-19T04:55:12+00:00,Household,Expense,"Food & Drink",-106102.00000000,IDR,Hokben,citibankCC,"Sonia P"
2022-10-19T05:00:48+00:00,Household,Expense,"Food & Drink",-72275.00000000,IDR,"Bakmie BB",citibankCC,"Sonia P"
2022-10-19T05:01:31+00:00,Household,Expense,"Food & Drink",-49350.00000000,IDR,"Wedang Ronde",citibankCC,"Sonia P"
2022-10-19T05:02:22+00:00,Household,Expense,Snack,-62250.00000000,IDR,Obamah,citibankCC,"Sonia P"
2022-10-20T04:56:08+00:00,Household,Expense,"Food & Drink",-58000.00000000,IDR,Grabfood,citibankCC,"Sonia P"
2022-10-20T04:56:48+00:00,Household,Expense,"Food & Drink",-39080.00000000,IDR,"Dinner Leo",citibankCC,"Sonia P"
2022-10-20T04:57:12+00:00,Household,Expense,"Food & Drink",-37000.00000000,IDR,Grabfood,citibankCC,"Sonia P"
2022-10-20T04:57:51+00:00,Household,Expense,Groceries,-243500.00000000,IDR,TokopediaNow,citibankCC,"Sonia P"
2022-10-20T04:58:39+00:00,Household,Expense,Healthcare,-197900.00000000,IDR,"Alat Tensi",citibankCC,"Sonia P"
2022-10-20T22:54:42+00:00,Household,Expense,"Food & Drink",-31000.00000000,IDR,"2 bubur",citibankCC,"Sonia P"
2022-10-21T04:33:10+00:00,Household,Expense,Healthcare,-99000.00000000,IDR,"Antigen sonia",citibankCC,"Sonia P"
2022-10-21T04:38:32+00:00,Household,Expense,Transport,-32000.00000000,IDR,"Grab grha kdoya k rmh",citibankCC,"Sonia P"
2022-10-21T05:07:36+00:00,Household,Expense,Groceries,-57000.00000000,IDR,Galon,citibankCC,"Sonia P"
2022-10-22T04:04:57+00:00,Household,Expense,Snack,-21400.00000000,IDR,Pukis,citibankCC,"Sonia P"
2022-10-22T06:32:51+00:00,Household,Expense,Transport,-37000.00000000,IDR,"Grab meruya k rs",citibankCC,"Sonia P"
2022-10-22T08:50:19+00:00,Household,Expense,Transport,-37000.00000000,IDR,"Grab rs ke rmh",citibankCC,"Sonia P"
2022-10-23T02:00:35+00:00,Household,Expense,"Food & Drink",-37000.00000000,IDR,"2 mie ayam",citibankCC,"Sonia P"
2022-10-24T01:06:45+00:00,Household,Expense,Groceries,-173800.00000000,IDR,Indomaret,citibankCC,"Sonia P"
2022-10-24T02:39:08+00:00,Household,Expense,Transport,-32000.00000000,IDR,"Grab rmh k rs",citibankCC,"Sonia P"
2022-10-24T05:58:18+00:00,Household,Expense,Transport,-42000.00000000,IDR,"Grab rs ke rmh",citibankCC,"Sonia P"
2022-10-24T23:55:24+00:00,Household,Expense,"Food & Drink",-117050.00000000,IDR,"Mie asoy",citibankCC,"Sonia P"
2022-10-25T01:03:50+00:00,Household,Expense,Nami,-172000.00000000,IDR,"Makuku Nami",citibankCC,Leo
2022-10-25T02:34:56+00:00,Household,Expense,Nami,-65500.00000000,IDR,"Obat pilek nami",citibankCC,"Sonia P"
2022-10-25T03:17:56+00:00,Household,Expense,Coffee,-75500.00000000,IDR,Sbux,citibankCC,"Sonia P"
2022-10-26T01:59:38+00:00,Household,Expense,Transport,-57000.00000000,IDR,"Grab rmh k rs",citibankCC,"Sonia P"
2022-10-26T05:39:51+00:00,Household,Expense,Transport,-35000.00000000,IDR,"Grab rs ke rmh",citibankCC,"Sonia P"
2022-10-26T13:40:20+00:00,Household,Expense,Nami,-224000.00000000,IDR,"Fence sewa ryuga & sufor nami titip cichong",citibankCC,"Sonia P"
2022-10-27T03:20:52+00:00,Household,Expense,"Food & Drink",-63000.00000000,IDR,Puyunghai,cashSonia,"Sonia P"
2022-10-27T11:04:14+00:00,Household,Expense,Transport,-36000.00000000,IDR,"Grab rmh k rs",cashSonia,"Sonia P"
2022-10-28T01:02:09+00:00,Household,Expense,Nami,-306100.00000000,IDR,"Susu Nami x2, Mitu, Cologne ",citibankCC,Leo
2022-10-28T04:12:25+00:00,Household,Expense,Coffee,-113250.00000000,IDR,Tuku,cashSonia,"Sonia P"
2022-10-28T09:11:22+00:00,Household,Expense,Transport,-37000.00000000,IDR,"Grab rmh k rs",citibankCC,"Sonia P"
2022-10-28T10:52:13+00:00,Household,Expense,Transport,-52000.00000000,IDR,"Grab rs k rmh",citibankCC,"Sonia P"
2022-10-29T01:07:55+00:00,Household,Expense,Transport,-36000.00000000,IDR,"Grab rmh k rs",citibankCC,"Sonia P"
2022-10-29T03:58:29+00:00,Household,Expense,Nami,-80500.00000000,IDR,"Masker Nami ",citibankCC,Leo
2022-10-29T04:05:25+00:00,Household,Expense,"Bills & Fees",-65000.00000000,IDR,Huawei,citibankCC,Leo
2022-10-29T12:50:24+00:00,Household,Expense,Gifts,-100000.00000000,IDR,"Tips mba",cashSonia,"Sonia P"
2022-10-29T13:58:07+00:00,Household,Expense,Transport,-424217.00000000,IDR,BP92,citibankCC,Leo
2022-10-30T06:18:22+00:00,Household,Expense,"Food & Drink",-51750.00000000,IDR,"Bakmi BB",citibankCC,Leo
2022-10-30T06:18:38+00:00,Household,Expense,"Food & Drink",-90853.00000000,IDR,Puyunghai,citibankCC,Leo
2022-10-30T06:30:47+00:00,Household,Expense,Nami,-136380.00000000,IDR,"Detergen nami, tissue basah",citibankCC,Leo
2022-10-30T11:44:53+00:00,Household,Expense,"Food & Drink",-36900.00000000,IDR,"Dinner Leo",citibankCC,Leo
2022-10-31T12:53:55+00:00,Household,Expense,Snack,-68500.00000000,IDR,Martabak,citibankCC,Leo
2022-10-31T14:06:33+00:00,Household,Expense,Snack,-67000.00000000,IDR,Obamah,citibankCC,Leo
2022-10-31T14:06:53+00:00,Household,Expense,Healthcare,-92700.00000000,IDR,"Obat Nami",citibankCC,Leo
2022-10-31T14:07:13+00:00,Household,Expense,"Food & Drink",-71340.00000000,IDR,"Bakmie Aling",citibankCC,Leo
2022-10-31T23:24:11+00:00,Household,Expense,"Food & Drink",-52750.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-10-31T23:24:34+00:00,Household,Expense,Groceries,-103600.00000000,IDR,Astro,citibankCC,Leo
2022-10-31T23:55:01+00:00,Household,Expense,"Food & Drink",-80000.00000000,IDR,Mcd,citibankCC,Leo
2022-10-31T23:55:31+00:00,Household,Expense,Coffee,-58000.00000000,IDR,Sbux,citibankCC,Leo
2022-11-01T12:57:03+00:00,Household,Expense,"Bills & Fees",-1000000.00000000,IDR,"Token Listrik 571.3",citibankCC,Leo
2022-11-01T23:54:14+00:00,Household,Expense,"Food & Drink",-52750.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-11-02T11:26:00+00:00,Household,Expense,"Food & Drink",-178500.00000000,IDR,PHD,citibankCC,Leo
2022-11-03T02:06:33+00:00,Household,Expense,"Food & Drink",-73000.00000000,IDR,McD,citibankCC,Leo
2022-11-03T02:07:09+00:00,Household,Expense,Healthcare,-535384.00000000,IDR,"Berobat Nami",citibankCC,Leo
2022-11-03T02:07:38+00:00,Household,Expense,Groceries,-101600.00000000,IDR,"Ma Ling x2",citibankCC,Leo
2022-11-03T11:27:35+00:00,Household,Expense,"Food & Drink",-275300.00000000,IDR,"Old Town",citibankCC,Leo
2022-11-03T11:52:01+00:00,Household,Expense,Drink,-20000.00000000,IDR,"Vending machine grha kedoya",citibankCC,Leo
2022-11-04T02:05:17+00:00,Household,Expense,"Food & Drink",-52750.00000000,IDR,"Bakmie BB and Nasi Tim ",citibankCC,Leo
2022-11-04T11:35:17+00:00,Household,Expense,Drink,-40080.00000000,IDR,"Kelapa muda buat demam leo",citibankCC,Leo
2022-11-04T11:35:34+00:00,Household,Expense,Snack,-51800.00000000,IDR,"Obamah Bakery",citibankCC,Leo
2022-11-04T11:36:04+00:00,Household,Expense,Groceries,-126300.00000000,IDR,"Toped Now",citibankCC,Leo
2022-11-04T23:27:15+00:00,Household,Expense,Groceries,-22649.00000000,IDR,"Alat Angkat Galon",citibankCC,Leo
2022-11-04T23:27:52+00:00,Household,Expense,Healthcare,-183603.00000000,IDR,"Vitamin C",citibankCC,Leo
2022-11-05T11:19:03+00:00,Household,Expense,"Food & Drink",-85400.00000000,IDR,Suki,citibankCC,Leo
2022-11-05T11:19:18+00:00,Household,Expense,"Food & Drink",-38750.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-11-05T11:20:25+00:00,Household,Expense,Snack,-51800.00000000,IDR,Obamah,citibankCC,Leo
2022-11-05T11:34:11+00:00,Household,Expense,"Food & Drink",-31000.00000000,IDR,"Soto Lamongan Leo",citibankCC,Leo
2022-11-05T11:42:26+00:00,Household,Expense,"Bills & Fees",-45000.00000000,IDR,"Icloud 200GB",citibankCC,Leo
2022-11-05T11:49:30+00:00,Household,Expense,Groceries,-178560.00000000,IDR,"Astro bakso2an",citibankCC,Leo
2022-11-06T11:15:45+00:00,Household,Expense,"Food & Drink",-138500.00000000,IDR,"Wing heng",citibankCC,Leo
2022-11-06T11:16:09+00:00,Household,Expense,"Food & Drink",-79325.00000000,IDR,"Sapo Tahu",citibankCC,Leo
2022-11-06T11:16:31+00:00,Household,Expense,Snack,-38200.00000000,IDR,Obamah,citibankCC,Leo
2022-11-06T15:12:08+00:00,Household,Expense,"Food & Drink",-285000.00000000,IDR,"Catering Ong seminggu",citibankCC,Leo
2022-11-06T15:12:33+00:00,Household,Expense,Groceries,-76000.00000000,IDR,"Galon x4",citibankCC,Leo
2022-11-06T22:05:53+00:00,Household,Expense,Healthcare,-648265.00000000,IDR,"Sonia ke carolus & obat2",citibankCC,"Sonia P"
2022-11-07T11:13:21+00:00,Household,Expense,Drink,-52500.00000000,IDR,"Juice Leo",citibankCC,Leo
2022-11-07T11:13:40+00:00,Household,Expense,Snack,-56600.00000000,IDR,Obamah,citibankCC,Leo
2022-11-07T11:14:10+00:00,Household,Expense,"Food & Drink",-68500.00000000,IDR,"Dinner sehat",citibankCC,Leo
2022-11-07T11:14:37+00:00,Household,Expense,"Food & Drink",-55000.00000000,IDR,"Bakmie BB",citibankCC,Leo
2022-11-07T23:25:29+00:00,Household,Expense,Nami,-560700.00000000,IDR,"Bebelac, pure bb, cologne, hair lotion",citibankCC,Leo
2022-11-07T23:26:34+00:00,Household,Expense,Groceries,-86944.00000000,IDR,"Sos desinfektan",citibankCC,Leo
2022-11-08T10:19:01+00:00,Household,Expense,Snack,-180100.00000000,IDR,"Dunkin donut",citibankCC,"Sonia P"
2022-11-08T11:25:59+00:00,Household,Expense,"Food & Drink",-45000.00000000,IDR,Bubur,citibankCC,Leo
2022-11-08T11:26:24+00:00,Household,Expense,"Food & Drink",-52600.00000000,IDR,"FitBowel Dinner Sehat",citibankCC,Leo
2022-11-08T11:27:12+00:00,Household,Expense,Groceries,-118900.00000000,IDR,Astro,citibankCC,Leo
2022-11-08T11:31:56+00:00,Household,Expense,Home,-111000.00000000,IDR,"Sikat dan wiper lantai",citibankCC,"Sonia P"
